7;0;3543241
7;0;3805005
7;0;4147615
7;0;3358243
7;0;3588000
7;0;4634885
7;0;3921404
7;0;4539337
7;0;4217730
7;0;3736410
7;0;3206089
8;313316139;0
8;0;4548208
8;0;3978380
8;0;4632371
8;0;3368929
8;0;3775965
8;0;3435423
8;0;4105798
8;0;4134274
8;0;3364757
8;0;3446158
8;0;3986164
8;0;3118448
8;0;3435994
8;0;3380950
9;309761374;0
9;0;3903149
9;0;4204473
9;0;3660844
9;0;4342852
9;0;4321976
9;0;4655511
9;0;4481195
9;0;3962442
9;0;3375320
9;0;4068078
9;0;3331588
9;0;4587705
9;0;3857358
9;0;3165179
9;0;4479181
9;0;4420580
9;0;4013027
9;0;4172612
9;0;4155086
9;0;3691775
9;0;4345606
10;314614039;0
10;0;3792064
10;0;4302334
10;0;4339739
10;0;3742519
10;0;3456950
10;0;4573275
10;0;3640902
10;0;3761475
10;0;3633740
10;0;3136933
10;0;3784408
10;0;4182157
10;0;4067588
10;0;3153168
10;0;3308719
10;0;4512113
10;0;3299396
10;0;3497030
10;0;3254011
10;0;3895022
10;0;4110937
10;0;3185347
10;0;3315728
11;464076848;0
11;0;4287690
11;0;3568148
11;0;4477800
11;0;3555520
11;0;3887150
11;0;3723987
11;0;3808274
11;0;3975808
11;0;4033301
11;0;3924420
11;0;4318370
11;0;3490960
11;0;3493700
11;0;3788444
11;0;4044133
12;399232510;0
12;0;4172230
12;0;3766416
12;0;4607072
12;0;4518302
12;0;4318932
12;0;3189676
12;0;3615925
12;0;3703194
12;0;3348904
12;0;4503727
12;0;3204798
12;0;4382899
12;0;3598686
12;0;3855485
12;0;3164315
12;0;4586422
12;0;3983717
12;0;4485075
12;0;3702436
12;0;3662294
12;0;4231530
13;228745347;0
13;0;3786121
13;0;4489523
13;0;4468310
13;0;3424021
13;0;4271509
13;0;3773496
13;0;4620055
13;0;4107127
13;0;3934198
13;0;3171206
13;0;3657530
13;0;4265804
13;0;4289742
13;0;3631600
13;0;3308965
13;0;3317016
13;0;4639687
13;0;4409502
13;0;3669011
13;0;3686799
14;228534267;0
14;0;4453254
14;0;3354907
14;0;3625834
14;0;4409078
14;0;4347944
14;0;4099575
14;0;4560516
14;0;3603128
14;0;4309267
14;0;3493370
14;0;4562076
14;0;3613671
14;0;4111864
14;0;4371003
14;0;3336699
14;0;3827954
14;0;4373286
15;254158828;0
15;0;4564422
15;0;3967633
15;0;3243221
15;0;3764718
15;0;4503917
15;0;4098338
15;0;3218396
15;0;4296075
15;0;4249635
15;0;4007367
15;0;3265532
15;0;3193701
15;0;3374668
15;0;4660809
15;0;3438061
15;0;3789047
15;0;3959883
15;0;4643822
15;0;3834826
15;0;3753444
16;166302815;0
16;0;3473965
16;0;3831308
16;0;3457382
16;0;4168921
16;0;3506329
16;0;4117890
16;0;4225420
16;0;3902415
16;0;3420016
16;0;3534148
16;0;3945072
16;0;4656953
16;0;4379444
16;0;3580078
16;0;3755060
16;0;4556642
16;0;4109371
16;0;4578322
16;0;4250140
16;0;4635220
17;263112281;0
17;0;3409864
17;0;3325856
17;0;4165547
17;0;3227103
17;0;3265766
17;0;4014602
17;0;3658986
17;0;4078564
17;0;3172150
17;0;3206169
17;0;3905699
17;0;3448060
17;0;3488146
17;0;3903491
18;241847803;0
18;0;4156083
18;0;4633947
18;0;3793369
18;0;4498216
18;0;3867231
18;0;3224608
18;0;3535252
18;0;3292289
18;0;3830120
18;0;3713740
18;0;4575138
18;0;3371420
18;0;3775855
18;0;4126741
18;0;3575633
19;199595104;0
19;0;4003090
19;0;3307448
19;0;3429465
19;0;4302445
19;0;4030652
19;0;4473609
19;0;3539755
19;0;3883279
19;0;4598326
19;0;4118814
19;0;4221123
19;0;4494718
19;0;4200196
19;0;4220744
19;0;3888955
20;273363532;0
20;0;4010267
20;0;3903477
20;0;3449353
20;0;3733995
20;0;3266872
20;0;4565573
20;0;3437887
20;0;3160227
20;0;4652308
20;0;3649605
20;0;3135440
20;0;3468857
20;0;3141655
20;0;4158663
20;0;4070941
20;0;4501810
20;0;3488860
20;0;3174346
20;0;3431806
20;0;3890431
20;0;3299398
20;0;3236609
21;215493161;0
21;0;3287306
21;0;3313084
21;0;3473000
21;0;3773517
21;0;4092782
21;0;4259642
21;0;3933453
21;0;4315258
21;0;3259332
21;0;3225615
21;0;3254425
21;0;4195336
21;0;3120270
21;0;3527081
21;0;3651323
21;0;3123334
21;0;3594977
21;0;4346319
21;0;4170675
21;0;4411374
21;0;3787429
22;286251403;0
22;0;4179047
22;0;3403126
22;0;3472555
22;0;3489381
22;0;3784052
22;0;3969790
22;0;3379724
22;0;3651302
22;0;3980003
22;0;3804455
22;0;3561106
22;0;3324649
22;0;3960760
22;0;4633671
22;0;3294345
22;0;4194886
22;0;4530591
22;0;3253938
22;0;3587687
22;0;4551739
22;0;3350682
23;395873865;0
23;0;4025513
23;0;3164328
23;0;3937116
23;0;3383412
23;0;3661441
23;0;3562206
23;0;3229610
23;0;4229190
23;0;3971806
23;0;3923816
23;0;3506239
23;0;3299752
23;0;4526229
23;0;3262674
23;0;4025156
23;0;4640043
23;0;4218077
23;0;4053098
24;274733064;0
24;0;4111733
24;0;4517991
24;0;4013025
24;0;3953806
24;0;4560789
24;0;4210900
24;0;4107248
24;0;3755076
24;0;3911702
24;0;4064953
24;0;3420929
24;0;3565537
24;0;3346067
24;0;3586877
24;0;3458367
24;0;3490897
24;0;3830753
24;0;3408083
24;0;3148985
24;0;3257678
24;0;4640968
24;0;3726184
25;236694684;0
25;0;3945695
25;0;4451129
25;0;3809072
25;0;3997147
25;0;3123824
25;0;3971060
25;0;4476292
25;0;4402534
25;0;3605498
25;0;3440609
25;0;4599935
25;0;3689338
25;0;3621433
25;0;4369183
25;0;3506981
25;0;3693118
25;0;3969198
25;0;4547402
25;0;3156553
25;0;4513079
26;417545264;0
26;0;4479843
26;0;3882745
26;0;3527038
26;0;4266362
26;0;4411211
26;0;3507242
26;0;4043335
26;0;4533657
26;0;3376417
26;0;4539949
26;0;4029218
26;0;3108094
26;0;4460595
26;0;4008836
26;0;3859672
26;0;4581568
27;323344552;0
27;0;4007605
27;0;3957307
27;0;3149516
27;0;3449006
27;0;4268639
27;0;3372744
27;0;4554931
27;0;3554159
27;0;3725179
27;0;3521445
27;0;3575735
27;0;3241575
27;0;3495212
28;440434398;0
28;0;4582051
28;0;3133591
28;0;3680891
28;0;4261321
28;0;4144360
28;0;3931259
28;0;4141787
28;0;4043309
28;0;3183421
28;0;4389652
28;0;3499036
28;0;4041619
28;0;3315802
28;0;3609719
28;0;4568866
28;0;4025667
28;0;4257686
28;0;4374436
28;0;4571909
28;0;3362589
28;0;4085562
29;368120178;0
29;0;3989924
29;0;3454988
29;0;4379006
29;0;3145658
29;0;4254610
29;0;3596971
29;0;4239584
29;0;4139594
29;0;4240864
29;0;4245063
29;0;4149982
29;0;3936503
29;0;4532069
29;0;4179258
29;0;3324027
29;0;4377163
29;0;4551070
29;0;4510818
29;0;3648166
29;0;3893150
30;221460798;0
30;0;3376677
30;0;3137128
30;0;4507953
30;0;3111559
30;0;3639459
30;0;4211310
30;0;3710915
30;0;3267657
30;0;3212375
30;0;3597387
30;0;4449889
30;0;4620753
30;0;4148222
30;0;4356391
30;0;4486745
30;0;4433129
30;0;3597098
30;0;3589569
30;0;4190571
30;0;4415699
30;0;4137367
30;0;4441437
31;302350930;0
31;0;3248641
31;0;3836318
31;0;3565021
31;0;3302299
31;0;3193923
31;0;3320071
31;0;3737125
31;0;3658546
31;0;3848534
31;0;4621244
31;0;3364932
31;0;4230768
31;0;3179519
31;0;3316850
31;0;4372550
31;0;3737075
32;333593403;0
32;0;4518269
32;0;3289136
32;0;3994892
32;0;4528488
32;0;3607751
32;0;4007409
32;0;3604445
32;0;4645499
32;0;3975987
32;0;4657704
32;0;4144185
32;0;4197316
32;0;4033928
32;0;3369805
32;0;3740287
33;217027784;0
33;0;3289383
33;0;4357437
33;0;4047927
33;0;3730985
33;0;4061351
33;0;4117530
33;0;4611734
33;0;4134433
33;0;3929140
33;0;3536252
33;0;4044072
33;0;3645945
33;0;3403734
33;0;3531693
33;0;3724334
33;0;4255569
33;0;3191067
34;320941367;0
34;0;4332713
34;0;3255043
34;0;3778793
34;0;3569143
34;0;4563622
34;0;3576197
34;0;3325415
34;0;3893710
34;0;4451820
34;0;3362705
34;0;3238442
34;0;3655732
34;0;3680139
34;0;3721853
34;0;4473226
34;0;4010441
34;0;4321060
34;0;4556628
34;0;4402143
35;270355051;0
35;0;3796031
35;0;4295342
35;0;4170409
35;0;3362997
35;0;4076123
35;0;3415595
35;0;4629977
35;0;3751173
35;0;3815630
35;0;3191694
35;0;3681160
35;0;3938837
35;0;3203759
35;0;3595696
36;189521640;0
36;0;3265592
36;0;3914930
36;0;3275407
36;0;4122985
36;0;4417251
36;0;3127655
36;0;4301543
36;0;4140998
36;0;3391784
36;0;4066809
36;0;3338149
36;0;4272767
36;0;3674183
36;0;4465058
36;0;3123341
37;182092632;0
37;0;3909655
37;0;3581516
37;0;4630276
37;0;3509028
37;0;3857108
37;0;3573181
37;0;4373604
37;0;4048607
37;0;4619683
37;0;4244834
37;0;3967040
37;0;4394602
37;0;4423600
37;0;3592417
37;0;4291195
37;0;3300284
37;0;3945790
37;0;4073839
37;0;3630155
37;0;4477152
37;0;4329478
37;0;4026706
38;301362522;0
38;0;4349706
38;0;4523185
38;0;4533929
38;0;3121499
38;0;4444990
38;0;4596270
38;0;4353430
38;0;4203150
38;0;3235372
38;0;4228346
38;0;3970047
38;0;3391637
38;0;3625504
38;0;4261720
38;0;4496457
39;200321822;0
39;0;3276409
39;0;3990161
39;0;3366863
39;0;3980325
39;0;3183057
39;0;3191497
39;0;4144509
39;0;3170770
39;0;3323906
39;0;3396557
39;0;3299356
39;0;4434961
39;0;3796613
39;0;3158190
39;0;3110546
39;0;3505648
39;0;3618112
39;0;4110713
40;330239725;0
40;0;3151751
40;0;3865894
40;0;3117501
40;0;4196331
40;0;4435231
40;0;3866324
40;0;4379000
40;0;3946367
40;0;3428488
40;0;3403127
40;0;3848228
40;0;4442067
40;0;3815931
40;0;4104312
40;0;3551522
41;320920169;0
41;0;4367840
41;0;4101966
41;0;3215077
41;0;4004366
41;0;4195248
41;0;3119047
41;0;3622930
41;0;4083764
41;0;3198050
41;0;3493185
41;0;3912245
41;0;3274588
41;0;3913767
41;0;4566504
41;0;4108284
41;0;3292807
41;0;3445012
41;0;3249692
41;0;3784877
41;0;3355606
41;0;3942912
42;293840381;0
42;0;3371936
42;0;3229989
42;0;3475291
42;0;3650678
42;0;3942305
42;0;3197855
42;0;3652685
42;0;3966157
42;0;3650547
42;0;4409199
42;0;4375761
42;0;4239999
42;0;3439503
42;0;4555675
42;0;4469775
42;0;3961397
42;0;4591806
42;0;4094776
42;0;3471131
42;0;3451562
42;0;3793454
43;219756607;0
43;0;3378166
43;0;4430725
43;0;3940868
43;0;4482172
43;0;4610493
43;0;3775453
43;0;4549961
43;0;3891147
43;0;4004368
43;0;3480285
43;0;4486503
43;0;4595931
43;0;3500410
43;0;3213591
43;0;3614616
43;0;3822501
43;0;3266716
43;0;3484995
43;0;4492110
43;0;3800711
44;212602470;0
44;0;3677592
44;0;3126988
44;0;3134752
44;0;3370071
44;0;3382544
44;0;3895818
44;0;4657775
44;0;3455314
44;0;4622713
44;0;4598872
44;0;3134740
44;0;3525088
44;0;4079196
44;0;3869218
44;0;3872332
45;208527332;0
45;0;3295054
45;0;3895658
45;0;4472396
45;0;3844167
45;0;3909554
45;0;4467562
45;0;3698590
45;0;3716426
45;0;3201238
45;0;3239464
45;0;3399808
45;0;3376655
45;0;3705298
45;0;4508655
45;0;3378557
45;0;3455859
45;0;3591510
45;0;3807147
45;0;3340256
45;0;3657841
45;0;4123853
46;173703332;0
46;0;4044646
46;0;4374459
46;0;3899065
46;0;3698843
46;0;3189896
46;0;4037994
46;0;3435338
46;0;3461224
46;0;3610842
46;0;4153083
46;0;4437507
46;0;4575909
46;0;3122395
46;0;3631761
47;319113340;0
47;0;4517692
47;0;4599492
47;0;3984300
47;0;3962187
47;0;3353760
47;0;3460961
47;0;3320920
47;0;3226841
47;0;4132567
47;0;3789719
47;0;3574166
47;0;3139999
47;0;3496510
47;0;3495296
47;0;3667029
47;0;3383884
47;0;4539599
47;0;3165220
47;0;3865593
47;0;4544371
47;0;4195354
48;197218119;0
48;0;3976069
48;0;3322846
48;0;4378333
48;0;3464251
48;0;3373277
48;0;3607409
48;0;4029775
48;0;3587673
48;0;3789390
48;0;4403796
48;0;3908203
48;0;3230308
48;0;3949293
48;0;3455697
48;0;3595767
48;0;3578724
48;0;4522704
49;192312028;0
49;0;4130416
49;0;3852701
49;0;3790925
49;0;3343353
49;0;4119850
49;0;3632653
49;0;3282928
49;0;4217503
49;0;3908170
49;0;4477023
49;0;4419616
49;0;4558111
49;0;4555467
49;0;3808917
49;0;4329825
49;0;4655182
49;0;4525864
49;0;3947336
49;0;3896615
50;269837981;0
50;0;4427853
50;0;4530990
50;0;4372010
50;0;3779884
50;0;4519411
50;0;3749850
50;0;3644911
50;0;4525136
50;0;3917206
50;0;3421338
50;0;4411205
50;0;4547329
50;0;3502145
50;0;4319075
50;0;3227677
50;0;4417558
50;0;3175360
51;337259780;0
51;0;4341072
51;0;3852918
51;0;3414913
51;0;4268180
51;0;4254137
51;0;4048934
51;0;4372440
51;0;3644479
51;0;4092679
51;0;3122162
51;0;4251286
51;0;3893037
51;0;4085800
51;0;4266787
52;235108603;0
52;0;3730147
52;0;4358702
52;0;4572376
52;0;4055501
52;0;3152834
52;0;3197273
52;0;3629269
52;0;3841277
52;0;3379698
52;0;3929856
52;0;4399092
52;0;3199200
52;0;3956325
52;0;4238199
52;0;4357592
52;0;3269264
52;0;3881361
52;0;3444169
52;0;4141364
53;310027104;0
53;0;4180130
53;0;3554416
53;0;4180687
53;0;4130812
53;0;3862491
53;0;3929330
53;0;3721588
53;0;3769809
53;0;3253805
53;0;4556833
53;0;3283771
53;0;3484213
53;0;4553897
53;0;3474990
53;0;3422900
53;0;3157837
53;0;3165831
53;0;3524296
53;0;4340333
54;436562106;0
54;0;3534231
54;0;4203336
54;0;3540044
54;0;4571392
54;0;3798538
54;0;3989555
54;0;4624264
54;0;3589684
54;0;4207926
54;0;4460260
54;0;4380756
54;0;4563759
54;0;3973286
54;0;3800619
54;0;4399040
54;0;4009672
54;0;3799182
54;0;3883970
54;0;3235924
54;0;4002837
54;0;3303566
55;450390496;0
55;0;3398076
55;0;4374987
55;0;3828287
55;0;3211057
55;0;3127883
55;0;4273141
55;0;3216232
55;0;3389267
55;0;4061422
55;0;3913625
55;0;3616597
55;0;4207998
55;0;3366765
55;0;4177715
55;0;4643643
55;0;3827120
55;0;4159362
55;0;4185653
55;0;4629941
55;0;3346005
55;0;3236499
55;0;3574733
56;417005511;0
56;0;3199970
56;0;4364636
56;0;3995236
56;0;3923818
56;0;3218955
56;0;3255437
56;0;4310404
56;0;3964809
56;0;3700858
56;0;3840348
56;0;4480580
56;0;4120270
56;0;3208766
56;0;3689315
56;0;4492342
56;0;4471437
57;219087477;0
57;0;4367947
57;0;3497905
57;0;4035360
57;0;3563362
57;0;3577079
57;0;4583376
57;0;4479193
57;0;3770050
57;0;3985059
57;0;3953924
57;0;4156264
57;0;3630730
57;0;3717555
57;0;3454402
57;0;4058561
57;0;3447453
57;0;4265304
58;181634893;0
58;0;3438494
58;0;4463308
58;0;3847364
58;0;4210710
58;0;3930903
58;0;4525184
58;0;3810672
58;0;3271402
58;0;4554225
58;0;3656402
58;0;3412988
58;0;3332259
58;0;4504195
58;0;3721913
59;238485436;0
59;0;4031575
59;0;4285896
59;0;3309289
59;0;4274958
59;0;3767986
59;0;3353990
59;0;3886574
59;0;3712312
59;0;3907863
59;0;3842591
59;0;4093490
59;0;3563983
59;0;4475251
59;0;4074830
59;0;4010185
59;0;3801509
59;0;3940974
59;0;4018353
59;0;3417084
60;193431130;0
60;0;4207462
60;0;3739188
60;0;3738247
60;0;3190153
60;0;4030677
60;0;3614602
60;0;4107823
60;0;4585773
60;0;4423265
60;0;4113018
60;0;3470302
60;0;4632802
60;0;3261485
60;0;3209952
60;0;4453600
60;0;4034515
60;0;4488877
60;0;3956638
60;0;3680449
60;0;3637783
61;240212363;0
61;0;4541139
61;0;3581732
61;0;4262197
61;0;4584434
61;0;3290635
61;0;4154523
61;0;3370338
61;0;3301324
61;0;4437833
61;0;4643003
61;0;4413783
61;0;3677326
61;0;4590896
61;0;3529697
61;0;4135180
61;0;3555530
62;229725982;0
62;0;3629548
62;0;3403137
62;0;3211030
62;0;4023046
62;0;3471210
62;0;3368151
62;0;4021218
62;0;4194077
62;0;3377590
62;0;3879706
62;0;3948957
62;0;4091175
62;0;3936944
62;0;3678062
62;0;3636535
62;0;3417643
63;165809766;0
63;0;3700670
63;0;4016754
63;0;3312432
63;0;4241530
63;0;3514427
63;0;3175656
63;0;3563751
63;0;3174814
63;0;4593441
63;0;4603287
63;0;4302112
63;0;3177628
63;0;3820574
63;0;3628671
63;0;3244679
63;0;3217827
63;0;4330337
64;223695058;0
64;0;3900763
64;0;4407615
64;0;4252083
64;0;3114015
64;0;3377465
64;0;4315550
64;0;3969109
64;0;3290159
64;0;3629584
64;0;3708735
64;0;3126097
64;0;3980404
64;0;3382355
64;0;3210488
65;225443789;0
65;0;3902748
65;0;3846103
65;0;4145851
65;0;3348272
65;0;3273399
65;0;4162173
65;0;3897255
65;0;3285611
65;0;4458079
65;0;3460601
65;0;3230203
65;0;4035645
65;0;3836842
65;0;3797506
65;0;4528498
65;0;3935179
65;0;4096547
65;0;3809406
65;0;4617569
65;0;4258862
65;0;3861706
66;241756093;0
66;0;4491815
66;0;4056186
66;0;3834344
66;0;3291217
66;0;4007289
66;0;3723537
66;0;3313587
66;0;4112722
66;0;3960063
66;0;3953233
66;0;3527761
66;0;3324733
66;0;3538803
66;0;3441233
67;403877508;0
67;0;3440511
67;0;4526077
67;0;3442802
67;0;4268653
67;0;4287643
67;0;4611069
67;0;3828202
67;0;3534013
67;0;4108042
67;0;4559743
67;0;3286284
67;0;4568774
67;0;4469037
67;0;3853464
68;293941789;0
68;0;4333608
68;0;4410911
68;0;3425433
68;0;4168352
68;0;4570090
68;0;4339175
68;0;3843378
68;0;4146448
68;0;4046823
68;0;3434226
68;0;4284052
68;0;3927545
68;0;3173786
68;0;3914526
68;0;4654313
68;0;3464445
68;0;4231140
68;0;4193473
68;0;4363259
68;0;3300778
68;0;3935621
68;0;3163794
69;321187004;0
69;0;4148897
69;0;3701756
69;0;3680325
69;0;3931703
69;0;4518836
69;0;4501515
69;0;3828278
69;0;3494543
69;0;3506205
69;0;3563253
69;0;4617339
69;0;3178392
69;0;3816866
69;0;3593109
69;0;3714071
69;0;3138446
69;0;3570334
69;0;4487099
69;0;3188525
69;0;4065824
69;0;3531533
69;0;3863309
70;206802902;0
70;0;4175554
70;0;3919128
70;0;4139569
70;0;3703381
70;0;3370444
70;0;3797147
70;0;3342714
70;0;3867327
70;0;4513168
70;0;3830409
70;0;3708955
70;0;3532615
70;0;4000440
70;0;3469702
70;0;3250276
70;0;3536531
70;0;3941326
70;0;4034655
70;0;4014173
70;0;3427292
70;0;3770092
71;150055749;0
71;0;3398266
71;0;3518625
71;0;3126601
71;0;3720769
71;0;4502474
71;0;4331784
71;0;4260990
71;0;3626501
71;0;4053028
71;0;3131683
71;0;3331944
71;0;4038024
71;0;3179709
71;0;3491167
71;0;4197302
71;0;3878225
71;0;3368824
71;0;3807763
72;185338694;0
72;0;3242410
72;0;3980384
72;0;3755794
72;0;4051068
72;0;4353477
72;0;4280912
72;0;4439711
72;0;3332657
72;0;4025152
72;0;3557060
72;0;4410066
72;0;4160515
72;0;3304118
72;0;4399583
72;0;4424270
72;0;4188557
72;0;4439541
73;158078744;0
73;0;3842872
73;0;4326921
73;0;3743789
73;0;4190315
73;0;3690250
73;0;4573577
73;0;3266647
73;0;4574210
73;0;4403172
73;0;3930805
73;0;4186647
73;0;4339789
73;0;3257484
73;0;4099620
74;198553946;0
74;0;4351923
74;0;3421324
74;0;4023260
74;0;3804554
74;0;3713101
74;0;3765591
74;0;4422884
74;0;3731968
74;0;4534790
74;0;3775059
74;0;3479621
74;0;4340009
74;0;3915455
74;0;3271478
74;0;4009332
74;0;4336775
74;0;3958106
75;180628187;0
75;0;4582051
75;0;3591467
75;0;3574885
75;0;3252203
75;0;4304447
75;0;4334524
75;0;3304893
75;0;3862114
75;0;3278418
75;0;3961610
75;0;3676560
75;0;3338592
75;0;4177948
75;0;4233057
75;0;3304513
75;0;3117520
75;0;3471119
75;0;4343436
75;0;4372483
75;0;4594843
75;0;3263035
75;0;3799063
76;196430154;0
76;0;3170129
76;0;4632438
76;0;3868147
76;0;4620513
76;0;3111889
76;0;3780794
76;0;3112681
76;0;4220382
76;0;3330261
76;0;3335807
76;0;4196709
76;0;4492857
76;0;4015638
76;0;3516745
76;0;4048512
77;154844046;0
77;0;3416644
77;0;4320728
77;0;3764598
77;0;3117552
77;0;3977017
77;0;3989353
77;0;3354045
77;0;4236366
77;0;3892388
77;0;3714748
77;0;3416410
77;0;4326614
77;0;3741406
77;0;3437047
77;0;4556831
77;0;4493505
77;0;3169541
77;0;4022564
77;0;3470215
77;0;4295073
77;0;4166153
78;181549413;0
78;0;3128494
78;0;4522791
78;0;3695685
78;0;3308709
78;0;4595526
78;0;4362863
78;0;3343861
78;0;4548764
78;0;4076001
78;0;3461481
78;0;3790266
78;0;4614943
78;0;4090166
78;0;4517188
78;0;4055862
78;0;4133078
78;0;3450370
78;0;4452053
78;0;3142172
78;0;3214334
79;215987500;0
79;0;3917009
79;0;4420742
79;0;3351448
79;0;4077419
79;0;3739953
79;0;3303555
79;0;4242423
79;0;4438801
79;0;4342455
79;0;4432900
79;0;4252462
79;0;3741085
79;0;4176550
79;0;4650525
79;0;3693156
79;0;4079055
79;0;3681698
79;0;3171095
79;0;4521558
79;0;3651267
80;242025422;0
80;0;3204557
80;0;3588562
80;0;3855182
80;0;3259775
80;0;3701227
80;0;4662160
80;0;3288607
80;0;4129506
80;0;3151907
80;0;3420710
80;0;4027060
80;0;4365932
80;0;3348598
80;0;3252339
80;0;3948238
80;0;4534774
80;0;3754078
80;0;3568176
80;0;4171701
80;0;3970452
80;0;4196738
81;371704178;0
81;0;3373859
81;0;3550916
81;0;4403896
81;0;4230921
81;0;3775841
81;0;3487829
81;0;4244649
81;0;4447498
81;0;3517151
81;0;3554895
81;0;3149910
81;0;3995529
81;0;3763592
81;0;3202618
81;0;3205279
81;0;3417349
81;0;3919307
81;0;4347060
81;0;3456626
81;0;3215856
81;0;4239916
82;410541069;0
82;0;4032311
82;0;4648565
82;0;3229443
82;0;4651784
82;0;3571125
82;0;4022177
82;0;3428810
82;0;4657653
82;0;3397327
82;0;3637106
82;0;3778711
82;0;4404213
82;0;3295460
82;0;4394806
82;0;4165096
83;520897906;0
83;0;4255735
83;0;3722580
83;0;3343206
83;0;4518830
83;0;4588122
83;0;4596825
83;0;4252291
83;0;4614471
83;0;3657696
83;0;4206573
83;0;3935742
83;0;4263639
83;0;4356373
83;0;4140400
83;0;4254164
83;0;3926615
84;358027744;0
84;0;3726408
84;0;4501352
84;0;4284124
84;0;4004493
84;0;3417994
84;0;4477532
84;0;3332323
84;0;4121855
84;0;4622627
84;0;3606190
84;0;3142793
84;0;4251744
84;0;3570347
84;0;4531778
84;0;3685751
84;0;3875080
84;0;4581929
84;0;3656646
85;342419577;0
85;0;3779467
85;0;3980356
85;0;4228287
85;0;3896239
85;0;4234067
85;0;4116021
85;0;4084814
85;0;4417800
85;0;3286047
85;0;4045304
85;0;3860897
85;0;3526537
85;0;3162449
86;355881891;0
86;0;3950434
86;0;4650238
86;0;3526861
86;0;3601026
86;0;3606962
86;0;4592314
86;0;4373383
86;0;3732782
86;0;4582447
86;0;3607814
86;0;4071292
86;0;3601229
86;0;3366080
86;0;4304704
86;0;3664766
86;0;4275053
86;0;3340914
86;0;4639877
86;0;4562094
87;175749373;0
87;0;3610872
87;0;3430835
87;0;3196213
87;0;4369912
87;0;4316251
87;0;3367652
87;0;4216882
87;0;4259939
87;0;3806012
87;0;3221981
87;0;3677954
87;0;3385454
87;0;3182225
87;0;3837007
87;0;3886077
87;0;3169317
87;0;4219028
87;0;4552792
87;0;4299489
88;231744291;0
88;0;3253308
88;0;4543813
88;0;3342875
88;0;3772455
88;0;4076707
88;0;3554371
88;0;3555274
88;0;3619380
88;0;4282234
88;0;3410866
88;0;4345046
88;0;3750776
88;0;3514825
88;0;3715170
88;0;3189750
88;0;4463797
88;0;3909670
89;246139268;0
89;0;3778803
89;0;4494636
89;0;3514835
89;0;3731771
89;0;4056402
89;0;4108184
89;0;4298162
89;0;4522045
89;0;4149818
89;0;4297997
89;0;4009786
89;0;3695277
89;0;3798790
89;0;4285734
89;0;3777349
89;0;4475571
90;194124987;0
90;0;3126430
90;0;3154190
90;0;3621715
90;0;3759395
90;0;3887210
90;0;3393829
90;0;4539198
90;0;4464019
90;0;4313207
90;0;4087067
90;0;3782448
90;0;3395550
90;0;4248495
90;0;3906288
90;0;4177053
90;0;4103374
90;0;4492333
90;0;3228915
90;0;4034897
91;124038558;0
91;0;3591996
91;0;3876230
91;0;3811082
91;0;4003474
91;0;4557491
91;0;4582987
91;0;3146446
91;0;4205127
91;0;4279227
91;0;3853713
91;0;3326233
91;0;4033033
91;0;4650076
91;0;4460565
91;0;3531663
91;0;3708924
91;0;3542257
91;0;3113957
91;0;4360123
91;0;3476499
91;0;4060587
91;0;3954758
92;163876800;0
92;0;3565500
92;0;3228590
92;0;4630022
92;0;4493290
92;0;3869620
92;0;3357918
